Reaction	Direction	Expression
rxn03762_c0	-1	0.9281712843602541
rxn01269_c0	1	0.9499857837663517
rxn05563_c0	1	0.8940806405214783
rxn05563_c0	-1	0.4194019948496449
rxn00392_c0	1	0.2746339324295364
rxn00392_c0	-1	0.6768514740415954
rxn00747_c0	1	0.5511908700915797
rxn00747_c0	-1	0.2273408195947728
rxn01334_c0	1	0.06111158382089399
rxn01334_c0	-1	0.3825294408759051
rxn00830_c0	1	0.7173296164714984
rxn00830_c0	-1	0.13219430022620116
rxn05219_c0	1	0.40569401753689494
rxn10113_c0	1	0.11340726464079187
rxn03406_c0	1	0.37932294196550576
rxn00029_c0	1	0.9592621582913812
rxn06673_c0	1	0.24744391967682666
rxn07734_c0	1	0.7988007345324861
rxn07734_c0	-1	0.5023612598321423
rxn12646_c0	1	0.20872018171493012
rxn12646_c0	-1	0.1385759362079898
rxn06777_c0	1	0.5958552580840514
rxn06777_c0	-1	0.8796053453205588
rxn05256_c0	1	0.44328869948394656
rxn05448_c0	1	0.06824540050175953
rxn05446_c0	1	0.4738585410927585
rxn02175_c0	1	0.013051029055536567
rxn02175_c0	-1	0.9800247964322127
rxn00245_c0	1	0.7764731685401404
rxn05317_c0	1	0.011383817188883705
rxn05317_c0	-1	0.18779224883727597
rxn00020_c0	1	0.9890521807320665
rxn02835_c0	1	0.5567722116380203
rxn02835_c0	-1	0.583784450101988
rxn03440_c0	1	0.8324866744006373
rxn03440_c0	-1	0.321769021998381
rxn03884_c0	1	0.11733083951940082
rxn03884_c0	-1	0.6039120021674508
rxn01675_c0	1	0.720741732888139
rxn01675_c0	-1	0.3920503812249332
rxn00146_c0	1	0.6731462533011996
rxn00146_c0	-1	0.24553199224782307
rxn08839_c0	1	0.5613030110454511
rxn08839_c0	-1	0.21618882996983535
rxn03289_c0	1	0.07529130343383983
rxn03289_c0	-1	0.1267623496485789
rxn03536_c0	1	0.0493416338427316
rxn03536_c0	-1	0.2807932088826418
rxn01575_c0	1	0.4485363899877749
rxn01575_c0	-1	0.7599620029194674
rxn05150_c0	1	0.5068002172962169
rxn10335_c0	1	0.2525920243850779
rxn10335_c0	-1	0.5048375408709405
rxn02009_c0	1	0.1848478304942961
rxn02009_c0	-1	0.8266721357057529
rxn08203_c0	1	0.6700644737603352
rxn01868_c0	1	0.4277405842941545
rxn03240_c0	1	0.09322020495654249
rxn03240_c0	-1	0.5542522113300806
rxn09562_c0	1	0.6640490297120197
rxn09562_c0	-1	0.9815406358196251
rxn05359_c0	1	0.9265291091107392
rxn06098_c0	1	0.5878113440121032
rxn06098_c0	-1	0.44295554961745087
rxn00555_c0	1	0.2890751323762305
rxn00555_c0	-1	0.8816133512169687
rxn03282_c0	1	0.16181123149941712
rxn03282_c0	-1	0.7479337158546352
rxn03435_c0	1	0.5433173806052856
rxn03435_c0	-1	0.49529864791108147
rxn03080_c0	1	0.4876902892448034
rxn03080_c0	-1	0.7343274123616871
rxn10237_c0	1	0.7704773412131068
rxn10237_c0	-1	0.49514010740570835
rxn01044_c0	1	0.6704146446431126
rxn01044_c0	-1	0.7679705049220652
rxn10011_c0	1	0.6461045071463193
rxn00143_c0	1	0.9014475784646495
rxn00143_c0	-1	0.29340345313893434
rxn07845_c0	1	0.43835698155847047
rxn12644_c0	1	0.2807277829477025
rxn12644_c0	-1	0.9448330828489258
rxn00147_c0	1	0.37010075563347233
rxn01505_c0	1	0.6854441124966912
rxn01505_c0	-1	0.8378555252053296
rxn00737_c0	1	0.2238716669230406
rxn05292_c0	1	0.19738110867516467
rxn08843_c0	1	0.31282433567192836
rxn08843_c0	-1	0.8246984143138333
rxn04723_c0	1	0.6690680033908939
rxn04723_c0	-1	0.014139307327939221
rxn00213_c0	1	0.31722820535718665
rxn00213_c0	-1	0.9047667480798763
rxn05199_c0	1	0.3021730179637302
rxn05199_c0	-1	0.26782966398360086
rxn10162_c0	1	0.40279677938221403
rxn10162_c0	-1	0.12153286778582506
rxn01629_c0	1	0.48399651605458804
rxn01629_c0	-1	0.7223832429886122
rxn00777_c0	1	0.7682890974250675
rxn00777_c0	-1	0.4936384044495459
rxn05164_c0	1	0.3292129135194034
rxn13784_c0	1	0.6028464872260438
rxn01740_c0	1	0.7563662367876393
rxn01740_c0	-1	0.04466513540503647
rxn05533_c0	1	0.2332587910066497
rxn05327_c0	1	0.4652480238357797
rxn04841_c0	1	0.23632074353900612
rxn04841_c0	-1	0.4642773795713283
rxn05205_c0	1	0.004273168140981332
rxn05205_c0	-1	0.5046151270059022
rxn02762_c0	1	0.6550960158916876
rxn05655_c0	1	0.7625827954571527
rxn05655_c0	-1	0.9221320453892126
rxn02314_c0	1	0.5697245150049111
rxn02314_c0	-1	0.536167443398077
rxn08801_c0	1	0.47584762610109776
rxn08801_c0	-1	0.15698110668993182
rxn02161_c0	1	0.24008742772558989
rxn02161_c0	-1	0.8318333660292995
rxn04928_c0	1	0.20924124882378636
rxn05244_c0	1	0.37127147493423873
rxn05244_c0	-1	0.9388317400239021
rxn00503_c0	1	0.941690314112518
rxn00503_c0	-1	0.5610745716663497
rxn00251_c0	1	0.002155300338674837
rxn00251_c0	-1	0.20455874501330118
rxn04043_c0	1	0.39854403009469286
rxn04043_c0	-1	0.7630349140165725
rxn00139_c0	1	0.6751996210653103
rxn07261_c0	1	0.9259160907747239
rxn07261_c0	-1	0.19273386174679152
rxn00920_c0	1	0.6922099434476002
rxn00920_c0	-1	0.43572782967634827
rxn00790_c0	1	0.5545423508570573
rxn05612_c0	1	0.4568249226524712
rxn05612_c0	-1	0.26323197437716295
rxn02936_c0	1	7.006817542651866E-4
rxn02936_c0	-1	0.05520271936156451
rxn03910_c0	1	0.7648489561626897
rxn03910_c0	-1	0.5926628079023774
rxn00237_c0	1	0.031899428587777945
rxn00237_c0	-1	0.6263495837452052
rxn07100_c0	1	0.6137513369599554
rxn07100_c0	-1	0.7427786339018868
rxn01912_c0	1	0.51027563737543
rxn01912_c0	-1	0.030005736102516
rxn10342_c0	1	0.7494283085792665
rxn10342_c0	-1	0.298203610967662
rxn08086_c0	1	0.6516838961011098
rxn08311_c0	1	0.7067816769890729
rxn08311_c0	-1	0.8757149237411999
rxn03919_c0	1	0.5063793485146149
rxn03175_c0	1	0.4458148115835493
rxn03175_c0	-1	0.7200033498488302
rxn10264_c0	1	0.9419109573230202
rxn10264_c0	-1	0.22164718823805918
rxn03421_c0	1	0.8229977796946586
rxn03421_c0	-1	0.9723396491636054
rxn10227_c0	1	0.6429085392668279
rxn01146_c0	1	0.43275902649949505
rxn01146_c0	-1	0.6576439694261589
rxn01023_c0	1	0.06898415016569925
rxn01023_c0	-1	0.9857116302171095
rxn05336_c0	1	0.724920897156208
rxn05336_c0	-1	0.30245194822642996
rxn09210_c0	1	0.6633586443271021
rxn01484_c0	1	0.7771143769434989
rxn01484_c0	-1	0.630013851181613
rxn06022_c0	1	0.1141000735276072
rxn01124_c0	1	0.11447092834890737
rxn01124_c0	-1	0.6695316455452173
rxn00285_c0	1	0.4524243399016107
rxn00285_c0	-1	0.4790006779972614
rxn05371_c0	1	0.80947269617395
rxn04794_c0	1	0.9654516364293343
rxn04794_c0	-1	0.8229564587969234
rxn07584_c0	1	0.17679326994204714
rxn07584_c0	-1	0.560628035645634
rxn01416_c0	1	0.7257073615998795
rxn01416_c0	-1	0.9295868662672916
rxn05567_c0	1	0.5296053842010964
rxn05567_c0	-1	0.0728164006390174
rxn02181_c0	1	0.8527397346971818
rxn02181_c0	-1	0.10136229600285973
rxn00532_c0	1	0.6767109637422809
rxn00532_c0	-1	0.5958588470171059
rxn05172_c0	1	0.7272523375619929
rxn00856_c0	1	0.18052907934130868
rxn00856_c0	-1	0.4870683605030196
rxn00132_c0	1	0.5253695828663129
rxn11724_c0	1	0.6651336483381736
rxn11724_c0	-1	0.9080227186076161
rxn01204_c0	1	0.07632059319468543
rxn01204_c0	-1	0.8964993362619615
rxn04052_c0	1	0.9312498490206673
rxn04052_c0	-1	0.36873449602962205
rxn08954_c0	1	0.6301934429317304
rxn08954_c0	-1	0.42685134620302845
rxn02819_c0	1	0.297687443681521
rxn02819_c0	-1	0.39551191673982633
rxn00712_c0	1	0.2528270296423253
rxn00712_c0	-1	0.008014025364220356
rxn01479_c0	1	0.16625151109820546
rxn01479_c0	-1	0.7146378162053437
rxn05681_c0	1	0.856429385510173
rxn05681_c0	-1	0.3195696263844715
rxn08615_c0	1	0.08850224874687429
rxn08615_c0	-1	0.5305730715744451
rxn12850_c0	1	0.687741159792416
rxn08815_c0	1	0.5451007981724575
rxn08815_c0	-1	0.11133863013763468
rxn00472_c0	1	0.1940359152679696
rxn00472_c0	-1	0.9471526030406826
rxn00126_c0	1	0.006632660922747613
rxn01518_c0	1	0.7521149545731882
rxn01518_c0	-1	0.5750307021766838
rxn08712_c0	1	0.09791567438779325
rxn08712_c0	-1	0.9021104761956295
rxn05649_c0	1	0.5645023572925377
rxn05649_c0	-1	0.7712278127319389
rxn01278_c0	1	0.8857450908201088
rxn01278_c0	-1	0.22992838510599078
rxn01015_c0	1	0.1947839371933262
rxn01015_c0	-1	0.8221349130536105
rxn10136_c0	1	0.7932043889905513
rxn10136_c0	-1	0.4151877136773753
rxn12844_c0	1	0.5479989595028023
rxn12844_c0	-1	0.1707899476949638
rxn10216_c0	1	0.6386241990530132
rxn08798_c0	1	0.11427823167622742
rxn05175_c0	1	0.18432785683034492
rxn08618_c0	1	0.7172441060944968
rxn08618_c0	-1	0.29590144123247364
rxn05034_c0	1	0.1675392363941095
rxn05034_c0	-1	0.3483364376582313
rxn02584_c0	1	0.441892916947924
rxn02584_c0	-1	0.05938025800292013
rxn08306_c0	1	0.6941715318571849
rxn08306_c0	-1	0.09717422046546287
rxn08821_c0	1	0.7417523815795803
rxn08821_c0	-1	0.007116310280806615
rxn00206_c0	1	0.8792358695800222
rxn11755_c0	1	0.8385486956749226
rxn11755_c0	-1	0.8190659842250263
rxn07492_c0	1	0.8261782771643026
rxn01871_c0	1	0.08948662972168386
rxn01871_c0	-1	0.21527326516475587
rxn05340_c0	1	0.6891677523540709
rxn05340_c0	-1	0.9552414275570942
rxn00484_c0	1	0.5729544613806884
rxn00405_c0	1	0.6804136765508746
rxn04704_c0	1	0.6333155238066077
rxn04704_c0	-1	0.5725802434865002
rxn05307_c0	1	0.14660513853792223
rxn05307_c0	-1	0.2955342133930312
rxn01169_c0	1	0.21224741819881088
rxn01169_c0	-1	0.9116680338849821
rxn14301_c0	1	0.9570659609738887
rxn14301_c0	-1	0.2542713934542471
rxn00299_c0	1	0.27750390813895565
rxn08546_c0	1	0.6219437874468384
rxn00756_c0	1	0.6113254883371921
rxn05389_c0	1	0.3844394651525054
rxn05389_c0	-1	0.7700966640786743
rxn08900_c0	1	0.4089070148518039
rxn07230_c0	1	0.71747597382618
rxn07230_c0	-1	0.4140985773845355
rxn04737_c0	1	0.4798946823085587
rxn04737_c0	-1	0.985554151786079
rxn10180_c0	1	0.14998208158363158
rxn10180_c0	-1	0.10049339819512504
rxn02379_c0	1	0.3541370109019235
rxn02379_c0	-1	0.4462706452313432
rxn03921_c0	1	0.15962400106975272
rxn03921_c0	-1	0.4154956533932511
rxn00904_c0	1	0.389770557386904
rxn00904_c0	-1	0.5346449113285018
rxn02484_c0	1	0.7851761242321623
rxn02484_c0	-1	0.8571618552362188
rxn05671_c0	1	0.6218506220558643
rxn05671_c0	-1	0.9182717283834209
rxn00013_c0	1	0.8920476631163737
rxn00013_c0	-1	0.614242759453787
rxn02916_c0	1	0.2290305497709728
rxn00221_c0	1	0.5064643861503315
rxn03618_c0	1	0.5625247396278618
rxn03618_c0	-1	0.748958639241031
rxn04597_c0	1	0.3172065869014379
rxn01133_c0	1	0.050896188137573684
rxn12639_c0	1	0.49291807724004744
rxn12639_c0	-1	0.7830807062315739
rxn03159_c0	1	0.5136721354338775
rxn03159_c0	-1	0.7545436510042254
rxn00875_c0	1	0.5148342611695645
rxn00875_c0	-1	0.0733351180635653
rxn01000_c0	1	0.10667570451248021
rxn02377_c0	1	0.3809054724166041
rxn02377_c0	-1	0.35095262218996803
rxn00363_c0	1	0.14437349498666008
rxn01462_c0	1	0.09906509638807903
rxn01462_c0	-1	0.4033223456560553
rxn08128_c0	1	0.24010402061829905
rxn08128_c0	-1	0.7110294904772906
rxn05188_c0	1	0.20973985822886376
rxn01281_c0	1	0.06332502727294165
rxn01281_c0	-1	0.12211147563223457
rxn00705_c0	1	0.4663082248045942
rxn00705_c0	-1	0.5529230400343386
rxn01670_c0	1	0.817288807439891
rxn12643_c0	1	0.6597671910750292
rxn02522_c0	1	0.8375315839091367
rxn05183_c0	1	0.45280223923080365
rxn00979_c0	1	0.542274969625597
rxn01706_c0	1	0.4934841053278357
rxn01706_c0	-1	0.8202889393325185
rxn02496_c0	1	0.6098789632250357
rxn02496_c0	-1	0.04479046991709612
rxn11703_c0	1	0.7735744427147591
rxn01300_c0	1	0.6883197284657517
rxn01300_c0	-1	0.6254047555727037
rxn00601_c0	1	0.8702994185363282
rxn03484_c0	1	0.19577183907505624
rxn03484_c0	-1	0.8471805347889951
rxn02334_c0	1	0.7115709683748789
rxn02334_c0	-1	0.14667104149486399
rxn02173_c0	1	0.47752709696134243
rxn00321_c0	1	0.3505258979384145
rxn00321_c0	-1	0.2676588029274355
rxn03886_c0	1	0.21135045685060472
rxn03886_c0	-1	0.4557729997976162
rxn00786_c0	1	0.6300591229622817
rxn00786_c0	-1	0.8861446748109935
rxn05217_c0	1	0.06989046004416788
rxn05217_c0	-1	0.7612657532568929
rxn04930_c0	1	0.8036851333843524
rxn04930_c0	-1	0.26779566642420327
rxn14054_c0	1	0.3125833246030203
rxn14054_c0	-1	0.3302767084549528
rxn03012_c0	1	0.5211247996022234
rxn03908_c0	1	0.47107817192509194
rxn03908_c0	-1	0.9762842193288402
rxn09197_c0	1	0.8513206494270418
rxn09197_c0	-1	0.6822259540609181
rxn00740_c0	1	0.8987427074791444
rxn01100_c0	1	0.9801186297482274
rxn01100_c0	-1	0.6127715058798299
rxn00838_c0	1	0.5204335173942818
rxn08707_c0	1	0.4332360796714545
rxn08707_c0	-1	0.1866178174165961
rxn00102_c0	1	0.11663042269993384
rxn00102_c0	-1	0.48235748073773277
rxn02283_c0	1	0.1726319104756232
rxn02283_c0	-1	0.8439284085850409
rxn03287_c0	1	0.2543753507051
rxn03287_c0	-1	0.05410376805171102
rxn05396_c0	1	0.2900589727553555
rxn00831_c0	1	0.15009312404939057
rxn00748_c0	1	0.8027347351680859
rxn02004_c0	1	0.18601002831731295
rxn12634_c0	1	0.6421465185102728
rxn12634_c0	-1	0.9470017543795596
rxn00883_c0	1	0.4903929135168066
rxn01457_c0	1	0.24965482486846302
rxn01457_c0	-1	0.8857940113493482
rxn01255_c0	1	0.09946254380379527
rxn05872_c0	1	0.9110478256317699
rxn05872_c0	-1	0.5244849151410309
rxn10014_c0	1	0.02761253422742105
rxn04727_c0	1	0.9439464665753408
rxn04727_c0	-1	0.11390670204371012
rxn00776_c0	1	0.05613248123683079
rxn10155_c0	1	0.5266736530802317
rxn10155_c0	-1	0.30190730263220744
rxn05251_c0	1	0.7896186825810427
rxn05485_c0	1	0.35447020865802303
rxn05485_c0	-1	0.29874094161782383
rxn14089_c0	1	0.9441832065062804
rxn14089_c0	-1	0.5878079002675207
rxn00214_c0	1	0.8066787757020919
rxn00214_c0	-1	0.22894814756308057
rxn10114_c0	1	0.06583623380447601
rxn01895_c0	1	0.25178429675805714
rxn01211_c0	1	0.8690783709007328
rxn01211_c0	-1	0.0899272087375037
rxn05496_c0	1	0.2848879190962379
rxn05496_c0	-1	0.9366736723307595
rxn00109_c0	1	0.07120154220061337
rxn00109_c0	-1	0.08367841255368091
rxn00527_c0	1	0.913761144971598
rxn00527_c0	-1	0.2891224405654159
rxn00095_c0	1	0.6165620391569636
rxn01215_c0	1	0.5780139793766842
rxn01215_c0	-1	0.7688391778244098
rxn12224_c0	1	0.6098967619724676
rxn00252_c0	1	0.8968005517251616
rxn05322_c0	1	0.9921953133707173
rxn12848_c0	1	0.5814051796239734
rxn03537_c0	1	0.695109650451241
rxn03537_c0	-1	0.5493644640756737
rxn01989_c0	1	0.20142355088751718
rxn08804_c0	1	0.15232659242010538
rxn08804_c0	-1	0.7574736987844296
rxn00966_c0	1	0.7836062405260704
rxn13782_c0	1	0.2761317434933779
rxn04270_c0	1	0.7532002919187744
rxn04270_c0	-1	0.16589132892329717
rxn05430_c0	1	0.5761604606167787
rxn05430_c0	-1	0.8495662026627893
rxn11838_c0	1	0.918276452278186
rxn11838_c0	-1	0.6098581796256081
rxn01917_c0	1	0.9936870832868555
rxn01917_c0	-1	0.9159337589537234
rxn01951_c0	1	0.6943300618844017
rxn01951_c0	-1	0.6945697987850356
rxn10236_c0	1	0.33954444623625546
rxn10236_c0	-1	0.40143054779120846
rxn02429_c0	1	0.6197508866198549
rxn02429_c0	-1	0.9032854074962348
rxn08527_c0	1	0.040682329089246294
rxn08527_c0	-1	0.42175691856032427
rxn05501_c0	1	0.18947429035155183
rxn05501_c0	-1	0.32541671215583345
rxn01509_c0	1	0.19202184639990938
rxn01509_c0	-1	0.7422624417680354
rxn01999_c0	1	0.32897678144528464
rxn01999_c0	-1	0.5419740381656428
rxn02011_c0	1	0.4578158680335783
rxn01748_c0	1	0.5906540006161265
rxn01748_c0	-1	0.448411503761317
rxn00173_c0	1	0.5844158778362957
rxn00173_c0	-1	0.5929595402968462
rxn01715_c0	1	0.6372383451151791
rxn01548_c0	1	0.9770609652707658
rxn01548_c0	-1	0.9386117329221204
rxn08528_c0	1	0.19194778986732663
rxn08528_c0	-1	0.6539607920594351
rxn01145_c0	1	0.8886354431213939
rxn09688_c0	1	0.1525431703512149
rxn09688_c0	-1	0.39915258797090647
rxn02548_c0	1	0.09103963653661717
rxn02548_c0	-1	0.6195472405951923
rxn09205_c0	1	0.7245306473639055
rxn05163_c0	1	0.221319886775462
rxn05364_c0	1	0.5687855618974292
rxn05364_c0	-1	0.9551422409555298
rxn09201_c0	1	0.5981892489549283
rxn09201_c0	-1	0.7716624423545264
rxn05574_c0	1	0.07223415344287187
rxn05574_c0	-1	0.9129724361902392
rxn09289_c0	1	0.7709791451722467
rxn05202_c0	1	0.24465098368257399
rxn05202_c0	-1	0.457508907410518
rxn00508_c0	1	0.3875439507353482
rxn03035_c0	1	0.2351317722834111
rxn03035_c0	-1	0.6715836564552854
rxn02115_c0	1	0.731370882775695
rxn02115_c0	-1	0.33757690069685764
rxn10122_c0	1	0.7128959997304233
rxn10122_c0	-1	0.5392389219151517
rxn05547_c0	1	0.44920024809862413
rxn11721_c0	1	0.5946652742007144
rxn11721_c0	-1	0.4224630977081635
rxn08352_c0	1	0.167395056589405
rxn09106_c0	1	0.49169456325443317
rxn00187_c0	1	0.9513261432358633
rxn00376_c0	1	0.4165931564628107
rxn00376_c0	-1	0.33572490821060963
rxn08850_c0	1	0.4268567841297749
rxn08850_c0	-1	0.04677923301416831
rxn00500_c0	1	0.8728797412943005
rxn00500_c0	-1	0.02655150529336847
rxn00772_c0	1	0.6413858910072275
rxn00772_c0	-1	0.7103997940238829
rxn09103_c0	1	0.08275356462704753
rxn02229_c0	1	0.30717688355809836
rxn02229_c0	-1	0.4343716487475038
rxn00721_c0	1	0.8456383991875893
rxn00721_c0	-1	0.7857400866068001
rxn08812_c0	1	0.313972694194504
rxn08812_c0	-1	0.30623402265329247
rxn00546_c0	1	0.6413040915135371
rxn00546_c0	-1	0.9261500992793243
rxn05682_c0	1	0.02014785482568393
rxn05682_c0	-1	0.7471373470689235
rxn00006_c0	1	0.8824576467934552
rxn02503_c0	1	0.8712961935842255
rxn02503_c0	-1	0.9700852469338922
rxn05338_c0	1	0.9316475073836844
rxn05338_c0	-1	0.3997641063020263
rxn02262_c0	1	0.6234920895964297
rxn02262_c0	-1	0.44536564249325983
rxn00627_c0	1	0.860190592331786
rxn00627_c0	-1	0.24400497234363527
rxn03135_c0	1	0.5825063223837472
rxn08085_c0	1	0.591074147739347
rxn01345_c0	1	0.6529095597958431
rxn05429_c0	1	0.0015520051845457905
rxn10265_c0	1	0.9708051986030938
rxn08310_c0	1	0.8757102631172597
rxn08310_c0	-1	0.897804907693871
rxn00915_c0	1	0.7769562941940164
rxn01967_c0	1	0.12083423948361782
rxn01967_c0	-1	0.8840000514133141
rxn01515_c0	1	0.18258461714259988
rxn01515_c0	-1	0.7604076326519209
rxn03462_c0	1	0.4417517441829708
rxn03462_c0	-1	0.8491349751634373
rxn10224_c0	1	0.19843729090753282
rxn10224_c0	-1	0.9706708752154485
rxn05337_c0	1	0.032441555868475636
rxn05337_c0	-1	0.5194383934758874
rxn10133_c0	1	0.09398171277132472
rxn10133_c0	-1	0.7182076461536646
rxn01477_c0	1	0.5882967221340596
rxn01653_c0	1	0.9241877507261673
rxn00474_c0	1	0.07893509390591225
rxn03147_c0	1	0.568543167330601
rxn03843_c0	1	0.4611793806504684
rxn05376_c0	1	0.3542968338760445
rxn05376_c0	-1	0.6295813039401036
rxn08557_c0	1	0.10253941537062261
rxn01842_c0	1	0.47512658389400286
rxn11809_c0	1	0.4057887472851178
rxn11809_c0	-1	0.03190937737073807
rxn09687_c0	1	0.5680878041136005
rxn09687_c0	-1	0.3747856219079585
rxn01116_c0	1	0.24746724358394734
rxn01116_c0	-1	0.4133318531964191
rxn00606_c0	1	0.5968358249608602
rxn00606_c0	-1	0.5892266033907704
rxn02182_c0	1	0.3689205941718112
rxn02182_c0	-1	0.8601811679897072
rxn02811_c0	1	0.5199135475026253
rxn02811_c0	-1	0.33069398712680387
rxn05173_c0	1	0.9409681639803789
rxn03062_c0	1	0.6957221086012296
rxn03062_c0	-1	0.4582277051130177
rxn10258_c0	1	0.9160231182343631
rxn10258_c0	-1	0.5778874180742105
rxn08847_c0	1	0.502206423987953
rxn00868_c0	1	0.2857427732612934
rxn05608_c0	1	0.5978611565870057
rxn00572_c0	1	0.7292344922485463
rxn00572_c0	-1	0.010535642754240682
rxn00670_c0	1	0.7682693513679533
rxn00670_c0	-1	0.123497127905558
rxn01544_c0	1	0.1487991167780479
rxn00863_c0	1	0.5523866209293284
rxn09113_c0	1	0.6656325769105012
rxn09113_c0	-1	0.7010182044314595
rxn11719_c0	1	0.8892103152337417
rxn11719_c0	-1	0.37219372256313554
rxn00711_c0	1	0.35169420822018926
rxn05557_c0	1	0.045675198881201196
rxn10184_c0	1	0.05293675331896486
rxn10184_c0	-1	0.7301705175028539
rxn01270_c0	1	0.5545538090950705
rxn01270_c0	-1	0.703752599198571
rxn01763_c0	1	0.0939011308860277
rxn01763_c0	-1	0.3925927642387521
rxn00473_c0	1	0.148356334422173
rxn00908_c0	1	0.9069040624945237
rxn00908_c0	-1	0.8086557511075341
rxn08299_c0	1	0.801853886630187
rxn08299_c0	-1	0.5384842189644049
rxn08711_c0	1	0.7968270299188246
rxn08711_c0	-1	0.28204186403917875
rxn00795_c0	1	0.9463427956362631
rxn00795_c0	-1	0.07351440412790233
rxn05515_c0	1	0.9783152354495969
rxn00986_c0	1	0.9594828143552997
rxn10215_c0	1	0.7089832111937184
rxn01138_c0	1	0.09017206668558053
rxn01138_c0	-1	0.008141292699518798
rxn14090_c0	1	0.7065368783881433
rxn14090_c0	-1	0.2633128749505408
rxn02402_c0	1	0.6516138990518294
rxn08291_c0	1	0.60788578801808
rxn08291_c0	-1	0.1860629786924214
rxn00010_c0	1	0.9072694964218013
rxn05673_c0	1	0.7747263166128443
rxn05673_c0	-1	0.10074355095298326
rxn05452_c0	1	0.13432816045025864
rxn05452_c0	-1	0.5773900741502785
rxn05465_c0	1	0.9587244022417873
rxn05465_c0	-1	0.8155015376833147
rxn08200_c0	1	0.1496131260869924
rxn12845_c0	1	0.1699187868265849
rxn12845_c0	-1	0.12518992869413959
rxn08820_c0	1	0.9752970328291365
rxn08820_c0	-1	0.4203480040323523
rxn05494_c0	1	0.7103579091038265
rxn05494_c0	-1	0.6587877753017204
rxn05380_c0	1	0.8944289199197878
rxn05380_c0	-1	0.4145377803607503
rxn05347_c0	1	0.35928529386179986
rxn06077_c0	1	0.09825199456018174
rxn06077_c0	-1	0.14340866527221385
rxn04413_c0	1	0.9282123784395447
rxn04413_c0	-1	0.2198007875284067
rxn00404_c0	1	0.16883369007870985
rxn00404_c0	-1	0.7106019405328868
rxn00145_c0	1	0.04786421031524524
rxn00145_c0	-1	0.9207535806349354
rxn08126_c0	1	0.2702556307574746
rxn08126_c0	-1	0.08822573061426775
rxn03407_c0	1	0.5203113462007888
rxn08547_c0	1	0.9899405280790244
rxn05143_c0	1	0.2383185723215574
rxn05143_c0	-1	0.6411300365638776
rxn05732_c0	1	0.7431521426731247
rxn05388_c0	1	0.10275600041379906
rxn01404_c0	1	0.1836572638120837
rxn01404_c0	-1	0.5787068141572701
rxn01870_c0	1	0.08995260178825115
rxn01870_c0	-1	0.3943112311360931
rxn08901_c0	1	0.4777444804794815
rxn00113_c0	1	0.3434337195716042
rxn00113_c0	-1	0.5665352534096288
rxn04736_c0	1	0.15683166389854453
rxn04736_c0	-1	0.5040939886175552
rxn00497_c0	1	0.25397337452557966
rxn03489_c0	1	0.8582145641607991
rxn03489_c0	-1	0.4091788451807339
rxn07579_c0	1	0.6217139547964484
rxn07579_c0	-1	0.7964136569324868
rxn00297_c0	1	0.6725499557457949
rxn00297_c0	-1	0.021633050042772384
rxn00137_c0	1	0.8982149552087658
rxn00745_c0	1	0.044148093481893635
rxn00745_c0	-1	0.9081651914662427
rxn06023_c0	1	0.30661156775573795
rxn06023_c0	-1	0.5615770841982092
rxn05566_c0	1	0.30505978929883726
rxn05566_c0	-1	0.5874081690907245
rxn03481_c0	1	0.24478682596743218
rxn00611_c0	1	0.7924333238540595
rxn00611_c0	-1	0.24408625503206216
rxn01678_c0	1	0.6791027048634374
rxn01678_c0	-1	0.80610741745057
rxn02286_c0	1	0.4328272508106602
rxn05919_c0	1	0.40990660924364364
rxn05919_c0	-1	0.9073701161956343
rxn00832_c0	1	0.1465146256726827
rxn00832_c0	-1	0.4227547658791968
rxn04599_c0	1	0.3064065712822034
rxn04599_c0	-1	0.3934745909645734
rxn05871_c0	1	0.8136850935566595
rxn05871_c0	-1	0.2924015686385999
rxn01106_c0	1	0.8927409682638467
rxn01106_c0	-1	0.5098736316413709
rxn12640_c0	1	0.4789206883675635
rxn12640_c0	-1	0.8358388787921209
rxn08438_c0	1	0.6702273844985337
rxn08438_c0	-1	0.639131002803531
rxn00931_c0	1	0.127344541787745
rxn00931_c0	-1	0.1710423197813049
rxn02418_c0	1	0.31996844031271043
rxn02418_c0	-1	0.6250758426575901
rxn08756_c0	1	0.08485191985812146
rxn08470_c0	1	0.7514497389912259
rxn10012_c0	1	0.19201486399902667
rxn09450_c0	1	0.579569055490499
rxn00938_c0	1	0.7378034246679053
rxn04938_c0	1	0.5358757548912884
rxn04938_c0	-1	0.8150447505943416
rxn02411_c0	1	0.36546380225283437
rxn05527_c0	1	0.31023718095629715
rxn05527_c0	-1	0.4464520723848392
rxn00412_c0	1	0.99494919438254
rxn02339_c0	1	0.5148238607872524
rxn02339_c0	-1	0.6034156244093976
rxn00650_c0	1	0.44836449419743785
rxn00650_c0	-1	0.0013782754392186458
rxn03167_c0	1	0.561190270929833
rxn00787_c0	1	0.17381171652750182
rxn00787_c0	-1	0.07050876701570286
rxn05152_c0	1	0.8032150384483976
rxn02737_c0	1	0.7656629681266406
rxn02737_c0	-1	0.028178222752098914
rxn01103_c0	1	0.9527894115111549
rxn01313_c0	1	0.3071101145432048
rxn01313_c0	-1	0.9987907873810032
rxn04604_c0	1	0.5481331491595817
rxn02843_c0	1	0.0536365283931346
rxn02843_c0	-1	0.07762260658819331
rxn00515_c0	1	0.10374016806939135
