Reaction	Direction	Expression
rxn01269_c0	1	0.23100574467820378
rxn05563_c0	1	0.48429512421471865
rxn05563_c0	-1	0.6705769109980719
rxn00392_c0	1	0.5972166853869633
rxn00392_c0	-1	0.7971571691558409
rxn00747_c0	1	0.9254298235556968
rxn00747_c0	-1	0.25799444364295776
rxn01334_c0	1	0.7044913474230506
rxn01334_c0	-1	0.20458186234012432
rxn00830_c0	1	0.7826409166192985
rxn00830_c0	-1	0.44096087644718096
rxn05219_c0	1	0.04190167256176558
rxn10113_c0	1	0.9600178971381853
rxn03406_c0	1	0.415845982311018
rxn00029_c0	1	0.9352263074136739
rxn06673_c0	1	0.7628474076739126
rxn07734_c0	1	0.4277331657574962
rxn07734_c0	-1	0.7266612804529832
rxn12646_c0	1	0.6674485438442112
rxn12646_c0	-1	0.40810446057178074
rxn06777_c0	1	0.7572171672732062
rxn06777_c0	-1	0.14435654790629593
rxn05256_c0	1	0.5322118853940168
rxn05448_c0	1	0.04851851736381618
rxn05446_c0	1	0.3489901705369062
rxn02175_c0	1	0.6947040246322475
rxn02175_c0	-1	0.06242289313133298
rxn00245_c0	1	0.5768922527887375
rxn05317_c0	1	0.9217925848528831
rxn05317_c0	-1	0.7474556462978882
rxn00020_c0	1	0.643240128916861
rxn02835_c0	1	0.5187258678937273
rxn02835_c0	-1	0.3235194418063999
rxn03440_c0	1	0.8438457665108815
rxn03440_c0	-1	0.9944225269002765
rxn03884_c0	1	0.17775927725240848
rxn03884_c0	-1	0.5886155269532499
rxn01675_c0	1	0.3424312846357872
rxn01675_c0	-1	0.5219565184686111
rxn00146_c0	1	0.40980351745407806
rxn00146_c0	-1	0.38624923763092256
rxn08839_c0	1	0.4897452685909428
rxn08839_c0	-1	0.797049192579558
rxn03289_c0	1	0.8271379210629791
rxn03289_c0	-1	0.9264340470458193
rxn03536_c0	1	0.921653375697341
rxn03536_c0	-1	0.8590512806882402
rxn01575_c0	1	0.7757889214939871
rxn01575_c0	-1	0.5953685946673014
rxn05150_c0	1	0.5319678221003302
rxn10335_c0	1	0.25860027998093216
rxn10335_c0	-1	0.9992950408023629
rxn02009_c0	1	0.07661742522516535
rxn02009_c0	-1	0.10678610220400964
rxn08203_c0	1	0.7582504213520271
rxn01868_c0	1	0.5051017967284088
rxn03240_c0	1	0.48135645373313063
rxn03240_c0	-1	0.11618717871945528
rxn09562_c0	1	0.3900828965360419
rxn09562_c0	-1	0.7835197835601948
rxn05359_c0	1	0.05875859851121812
rxn06098_c0	1	0.5793308782971175
rxn06098_c0	-1	0.13326660322070294
rxn00555_c0	1	0.19421736454893757
rxn00555_c0	-1	0.3866964581137289
rxn03282_c0	1	0.9746710288252898
rxn03282_c0	-1	0.8192653812214676
rxn03435_c0	1	0.03150922706320347
rxn03435_c0	-1	0.553290783915923
rxn03080_c0	1	0.7539061691738461
rxn03080_c0	-1	0.9983655453453393
rxn10237_c0	1	0.5072408876966475
rxn10237_c0	-1	0.7314344916681047
rxn01044_c0	1	0.13645663929397256
rxn01044_c0	-1	0.408422673238633
rxn10011_c0	1	0.6488580021203377
rxn00143_c0	1	0.7212745361833974
rxn00143_c0	-1	0.5106701951914299
rxn07845_c0	1	0.37520441391514336
rxn12644_c0	1	0.9002890021703109
rxn12644_c0	-1	0.48973425428197725
rxn00147_c0	1	0.9486224778669032
rxn01505_c0	1	0.9434318062287012
rxn01505_c0	-1	0.03455803451899453
rxn00737_c0	1	0.47151139643104567
rxn05292_c0	1	0.0532932061238941
rxn08843_c0	1	0.7885984996416828
rxn08843_c0	-1	0.8395845719638565
rxn04723_c0	1	0.41258806838865525
rxn04723_c0	-1	0.6000623551651171
rxn00213_c0	1	0.99187383233021
rxn00213_c0	-1	0.9224150538724636
rxn05199_c0	1	0.8351405151617964
rxn05199_c0	-1	0.20888510601013632
rxn10162_c0	1	0.5738722866842574
rxn10162_c0	-1	0.8921710975976394
rxn01629_c0	1	0.7818384003703361
rxn01629_c0	-1	0.5891683062376407
rxn00777_c0	1	0.27779818608926066
rxn00777_c0	-1	0.12828756696967936
rxn05164_c0	1	0.3578743537208581
rxn13784_c0	1	0.7362850323213055
rxn01740_c0	1	0.4684513496719679
rxn01740_c0	-1	0.3181531303658971
rxn05533_c0	1	0.7306668360752141
rxn05327_c0	1	0.8268283478478525
rxn04841_c0	1	0.17080596389335956
rxn04841_c0	-1	0.9570550697872677
rxn05205_c0	1	0.6700299445247054
rxn05205_c0	-1	0.45911891575543784
rxn02762_c0	1	0.21035110187081674
rxn05655_c0	1	0.04336868601206123
rxn05655_c0	-1	0.4157065679576627
rxn02314_c0	1	0.316145489845739
rxn02314_c0	-1	0.13710841951137176
rxn08801_c0	1	0.27322139688065183
rxn08801_c0	-1	0.6445116129700168
rxn02161_c0	1	0.2900313934193085
rxn02161_c0	-1	0.11621885340313143
rxn04928_c0	1	0.14140007250139852
rxn05244_c0	1	0.5759346040856596
rxn05244_c0	-1	0.6002840399725226
rxn00503_c0	1	0.25021656281482074
rxn00503_c0	-1	0.48905957253227306
rxn00251_c0	1	0.8029018127136281
rxn00251_c0	-1	0.4624983326734524
rxn04043_c0	1	0.8615853143263517
rxn04043_c0	-1	0.2038294012741303
rxn00139_c0	1	0.26350009179884615
rxn07261_c0	1	0.41984982631471324
rxn07261_c0	-1	0.108918601847246
rxn00920_c0	1	0.9742044572544633
rxn00920_c0	-1	0.8798159101759977
rxn00790_c0	1	0.5366260627288338
rxn05612_c0	1	0.9359818152139605
rxn05612_c0	-1	0.22764490607586219
rxn02936_c0	1	0.781644794898035
rxn02936_c0	-1	0.27121019048954365
rxn03910_c0	1	0.7602010184593051
rxn03910_c0	-1	0.6405993826616695
rxn00237_c0	1	0.7056776221133131
rxn00237_c0	-1	0.9953437575356334
rxn07100_c0	1	0.495579506705468
rxn07100_c0	-1	0.8987044505071817
rxn01912_c0	1	0.11487236301871706
rxn01912_c0	-1	0.807160234217809
rxn10342_c0	1	0.47476996552226913
rxn10342_c0	-1	0.706703001254343
rxn08086_c0	1	0.8180708601543473
rxn08311_c0	1	0.497395104305533
rxn08311_c0	-1	0.5860067585141632
rxn03919_c0	1	0.40016232603751345
rxn03175_c0	1	0.3865220669909353
rxn03175_c0	-1	0.2713414927410369
rxn10264_c0	1	0.4728288131905005
rxn10264_c0	-1	0.8948627452948695
rxn03421_c0	1	0.46182470849893553
rxn03421_c0	-1	0.10353561925158239
rxn10227_c0	1	0.9580011162170917
rxn01146_c0	1	0.12476581848263824
rxn01146_c0	-1	0.1289038102014266
rxn01023_c0	1	0.40781928677100965
rxn01023_c0	-1	0.9477683757633691
rxn05336_c0	1	0.5657609201521759
rxn05336_c0	-1	0.8879873706305695
rxn09210_c0	1	0.042341573523673404
rxn01484_c0	1	0.948551850051461
rxn01484_c0	-1	0.9199275031299338
rxn06022_c0	1	0.4011503207283992
rxn01124_c0	1	0.5372250679895968
rxn01124_c0	-1	0.9854260414979679
rxn00285_c0	1	0.5438398486471331
rxn00285_c0	-1	0.11184568458010802
rxn05371_c0	1	0.8320371963975111
rxn04794_c0	1	0.15018956580063636
rxn04794_c0	-1	0.7444797837636458
rxn07584_c0	1	0.03994286487827037
rxn07584_c0	-1	0.7408699129293715
rxn01416_c0	1	0.22656986753650576
rxn01416_c0	-1	0.6376123078422271
rxn05567_c0	1	0.540146199055293
rxn05567_c0	-1	0.8247462006514923
rxn02181_c0	1	0.841079053554963
rxn02181_c0	-1	0.8660177326317959
rxn00532_c0	1	0.5782668562813073
rxn00532_c0	-1	0.34423542809890395
rxn05172_c0	1	0.3702641230700606
rxn00856_c0	1	0.10876339913613542
rxn00856_c0	-1	0.1276742237085582
rxn00132_c0	1	0.4895735595819045
rxn11724_c0	1	0.3985714793521298
rxn11724_c0	-1	0.9777366497494883
rxn01204_c0	1	0.6173533062947262
rxn01204_c0	-1	0.14124845215120496
rxn04052_c0	1	0.8657724248589561
rxn04052_c0	-1	0.5939502495688742
rxn08954_c0	1	0.9733469576165237
rxn08954_c0	-1	9.246013203946246E-4
rxn02819_c0	1	0.16887252016539955
rxn02819_c0	-1	0.8636703315249921
rxn00712_c0	1	0.6869628251463183
rxn00712_c0	-1	0.050745586991214675
rxn01479_c0	1	0.3906546874611243
rxn01479_c0	-1	0.23320561814292717
rxn05681_c0	1	0.5159770868919259
rxn05681_c0	-1	0.9484666868024487
rxn08615_c0	1	0.5154821970671373
rxn08615_c0	-1	0.49123671297252625
rxn12850_c0	1	0.8791678289945147
rxn08815_c0	1	0.1465339510713889
rxn08815_c0	-1	0.9627141738497498
rxn00472_c0	1	0.008851887022409022
rxn00472_c0	-1	0.7398630821612442
rxn00126_c0	1	0.23514052960025333
rxn01518_c0	1	0.019063223102797955
rxn01518_c0	-1	0.6599966574312842
rxn08712_c0	1	0.7907898933059575
rxn08712_c0	-1	0.2524544475415993
rxn05649_c0	1	0.7834509209256205
rxn05649_c0	-1	0.5488313996569651
rxn01278_c0	1	0.05036229625613087
rxn01278_c0	-1	0.4796269678610593
rxn01015_c0	1	0.05139359835106083
rxn01015_c0	-1	0.5855325059005595
rxn10136_c0	1	0.559647825770102
rxn10136_c0	-1	0.5438536350285962
rxn12844_c0	1	0.16067771384677298
rxn12844_c0	-1	0.8983596927476847
rxn10216_c0	1	0.7296033387210659
rxn08798_c0	1	0.489675464253459
rxn05175_c0	1	0.19605999303379307
rxn08618_c0	1	0.04735252498896103
rxn08618_c0	-1	0.029773227788564727
rxn05034_c0	1	0.8468705160629916
rxn05034_c0	-1	0.1079549656372426
rxn02584_c0	1	0.013807680959278645
rxn02584_c0	-1	0.13249373062779424
rxn08306_c0	1	0.6227009413748208
rxn08306_c0	-1	0.2385481652415895
rxn08821_c0	1	0.9797273514975181
rxn08821_c0	-1	0.33074948283719063
rxn00206_c0	1	0.5769446811062985
rxn11755_c0	1	0.46850066854692696
rxn11755_c0	-1	0.9827190209208327
rxn07492_c0	1	0.03317938335419435
rxn01871_c0	1	0.10005452071713505
rxn01871_c0	-1	0.6983865145543156
rxn05340_c0	1	0.6343648930096281
rxn05340_c0	-1	0.40633063526474933
rxn00484_c0	1	0.5079516985128913
rxn00405_c0	1	0.6612316469645033
rxn04704_c0	1	0.22386916790480282
rxn04704_c0	-1	0.782111807960586
rxn05307_c0	1	0.5913752569322539
rxn05307_c0	-1	0.1259991745845932
rxn01169_c0	1	0.6938299538710004
rxn01169_c0	-1	0.2774961350791375
rxn14301_c0	1	0.8133722852369706
rxn14301_c0	-1	0.39659253912572723
rxn00299_c0	1	0.17127194194463202
rxn08546_c0	1	0.18387962117286882
rxn00756_c0	1	0.6354283833397156
rxn05389_c0	1	0.6369247978777214
rxn05389_c0	-1	0.9646145765459746
rxn08900_c0	1	0.07509805384602819
rxn07230_c0	1	0.070901468994362
rxn07230_c0	-1	0.9598284617475722
rxn04737_c0	1	0.19604027324284679
rxn04737_c0	-1	0.25596047067233696
rxn10180_c0	1	0.7138367804385253
rxn10180_c0	-1	0.40605730953610075
rxn02379_c0	1	0.5287655539978784
rxn02379_c0	-1	0.12725673980026442
rxn03921_c0	1	0.1719038669073012
rxn03921_c0	-1	0.9093578518857639
rxn00904_c0	1	0.7700072193014963
rxn00904_c0	-1	0.27854944651266134
rxn02484_c0	1	0.04411174215962543
rxn02484_c0	-1	0.09456487985920059
rxn05671_c0	1	0.4829754085536089
rxn05671_c0	-1	0.6366612118211316
rxn00013_c0	1	0.3271213583972594
rxn00013_c0	-1	0.28790174561997217
rxn02916_c0	1	0.12501327542627771
rxn00221_c0	1	0.7956205707504617
rxn03618_c0	1	0.40838919282688757
rxn03618_c0	-1	0.43214339981772065
rxn04597_c0	1	0.644042972525138
rxn01133_c0	1	0.732930744659546
rxn12639_c0	1	0.610039612630087
rxn12639_c0	-1	0.694025458872991
rxn03159_c0	1	0.9117667043355642
rxn03159_c0	-1	0.4773774544617029
rxn00875_c0	1	0.5842778691476099
rxn00875_c0	-1	0.4272606574989193
rxn01000_c0	1	0.8496097095859316
rxn02377_c0	1	0.9351935352863625
rxn02377_c0	-1	0.7293194130024049
rxn00363_c0	1	0.811749250343138
rxn01462_c0	1	0.6121826755576794
rxn01462_c0	-1	0.004249215041437493
rxn08128_c0	1	0.19422553824396627
rxn08128_c0	-1	0.9280475067923423
rxn05188_c0	1	0.7330783368580776
rxn01281_c0	1	0.31003911881667345
rxn01281_c0	-1	0.9716992464241005
rxn00705_c0	1	0.24588413302187684
rxn00705_c0	-1	0.7091077987866027
rxn01670_c0	1	0.38258819744454353
rxn12643_c0	1	0.03980941586910536
rxn02522_c0	1	0.5064921444965378
rxn05183_c0	1	0.10161974514708183
rxn00979_c0	1	0.8600004015275602
rxn01706_c0	1	0.5067752712492125
rxn01706_c0	-1	0.7607487809765454
rxn02496_c0	1	0.867335983440483
rxn02496_c0	-1	0.352225584814402
rxn11703_c0	1	0.23735732520592112
rxn01300_c0	1	0.8885941074909561
rxn01300_c0	-1	0.2961745761144504
rxn00601_c0	1	0.927721748456174
rxn03484_c0	1	0.4950650496536736
rxn03484_c0	-1	0.2699244056753498
rxn02334_c0	1	0.6298222756483673
rxn02334_c0	-1	0.796041017474067
rxn02173_c0	1	0.7213055145230338
rxn00321_c0	1	0.4031337410751713
rxn00321_c0	-1	0.1623556698918548
rxn03886_c0	1	0.6509695220868263
rxn03886_c0	-1	0.6907611806639381
rxn00786_c0	1	0.1747031387525717
rxn00786_c0	-1	0.38300053785429955
rxn05217_c0	1	0.3117029241250625
rxn05217_c0	-1	0.9316996219319388
rxn04930_c0	1	0.17171377247136543
rxn04930_c0	-1	0.5111575854648048
rxn14054_c0	1	0.7536408912157779
rxn14054_c0	-1	0.48058112277741616
rxn03012_c0	1	0.898886728435928
rxn03908_c0	1	0.5951114210985171
rxn03908_c0	-1	0.35573517013829903
rxn09197_c0	1	0.7522450407959906
rxn09197_c0	-1	0.012729046066015992
rxn00740_c0	1	0.1983796233964653
rxn01100_c0	1	0.2079277162843386
rxn01100_c0	-1	0.5501194690386101
rxn00838_c0	1	0.717591451612475
rxn08707_c0	1	0.5814468155398689
rxn08707_c0	-1	0.6200668534421119
rxn00102_c0	1	0.015312615241632077
rxn00102_c0	-1	0.2819207936164069
rxn02283_c0	1	0.20166835205386358
rxn02283_c0	-1	0.5527911142021299
rxn03287_c0	1	0.619108911357812
rxn03287_c0	-1	0.2277157432811946
rxn05396_c0	1	0.3004171622239552
rxn00831_c0	1	0.5512212030692052
rxn00748_c0	1	0.140306358906793
rxn02004_c0	1	0.12217162265777404
rxn12634_c0	1	0.3240860892588655
rxn12634_c0	-1	0.9039037101167999
rxn00883_c0	1	0.9369961196833542
rxn01457_c0	1	0.05772654222620277
rxn01457_c0	-1	0.9343476551989206
rxn01255_c0	1	0.17229979246931193
rxn05872_c0	1	0.7217991934320932
rxn05872_c0	-1	0.8451973504675455
rxn10014_c0	1	0.403111511889522
rxn04727_c0	1	0.9402151568002982
rxn04727_c0	-1	0.4802389441776266
rxn00776_c0	1	0.6644208770104559
rxn10155_c0	1	0.25890973933514305
rxn10155_c0	-1	0.6179185665417372
rxn05251_c0	1	0.13384293044319706
rxn05485_c0	1	0.41779226170325967
rxn05485_c0	-1	0.1539785398803587
rxn14089_c0	1	0.4022975044249084
rxn14089_c0	-1	0.04273074132475618
rxn00214_c0	1	0.3143186985744806
rxn00214_c0	-1	0.0550941341164255
rxn10114_c0	1	0.04225170823008273
rxn01895_c0	1	0.4668589778176926
rxn01211_c0	1	0.27528368610262255
rxn01211_c0	-1	0.02626003222565909
rxn05496_c0	1	0.8876265303903677
rxn05496_c0	-1	0.6607588654195158
rxn00109_c0	1	0.5973432823743237
rxn00109_c0	-1	0.0676314981862911
rxn00527_c0	1	0.8103395679618353
rxn00527_c0	-1	0.3635155991040706
rxn00095_c0	1	0.9348523477024164
rxn01215_c0	1	0.7026021955651558
rxn01215_c0	-1	0.9779556343270127
rxn12224_c0	1	0.06390262717645667
rxn00252_c0	1	0.07044563102634183
rxn05322_c0	1	0.26376734489659714
rxn12848_c0	1	0.13281718096401718
rxn03537_c0	1	0.5699985272611434
rxn03537_c0	-1	0.13137471724085048
rxn01989_c0	1	0.11851625040675984
rxn08804_c0	1	0.983937849142736
rxn08804_c0	-1	0.09327775345825107
rxn00966_c0	1	0.8788288204134188
rxn13782_c0	1	0.39629688405781505
rxn04270_c0	1	0.5542193647695846
rxn04270_c0	-1	0.26908075413489674
rxn05430_c0	1	0.44844352862741965
rxn05430_c0	-1	0.13213329281864528
rxn11838_c0	1	0.8421529830206261
rxn11838_c0	-1	0.2785331937546227
rxn01917_c0	1	0.45242872767080866
rxn01917_c0	-1	0.12476666090851118
rxn01951_c0	1	0.9550186164719662
rxn01951_c0	-1	0.511397797652216
rxn10236_c0	1	0.6672227880024111
rxn10236_c0	-1	0.22282906800867408
rxn02429_c0	1	0.9496957040053967
rxn02429_c0	-1	0.015006569803373004
rxn08527_c0	1	0.6253074341834826
rxn08527_c0	-1	0.19874876436092537
rxn05501_c0	1	0.9775524502429396
rxn05501_c0	-1	0.3113350355582809
rxn01509_c0	1	0.305793577831157
rxn01509_c0	-1	0.8476242881496722
rxn01999_c0	1	0.9714807103675452
rxn01999_c0	-1	0.032444642976103055
rxn02011_c0	1	0.7756154365393707
rxn01748_c0	1	0.45709412536289185
rxn01748_c0	-1	0.035995776273049285
rxn00173_c0	1	0.2239328041800407
rxn00173_c0	-1	0.07164667908136635
rxn01715_c0	1	0.3342674418365422
rxn01548_c0	1	0.9054217893105693
rxn01548_c0	-1	0.09669493935794582
rxn08528_c0	1	0.8337788170093487
rxn08528_c0	-1	0.6470710127091273
rxn01145_c0	1	0.32053526712356806
rxn09688_c0	1	0.469216111812886
rxn09688_c0	-1	0.19997861940244044
rxn02548_c0	1	0.43990558597269114
rxn02548_c0	-1	0.9406403335154739
rxn09205_c0	1	0.13577481028636318
rxn05163_c0	1	0.2565680801930642
rxn05364_c0	1	0.3172950906799382
rxn05364_c0	-1	0.4559014542102361
rxn09201_c0	1	0.9203546279600274
rxn09201_c0	-1	0.9004469542882679
rxn05574_c0	1	0.9542501494281453
rxn05574_c0	-1	0.8938601553408009
rxn09289_c0	1	0.23172419493818908
rxn05202_c0	1	0.3147041890032618
rxn05202_c0	-1	0.2883572426979203
rxn00508_c0	1	0.7244150310212025
rxn03035_c0	1	0.5220597458676298
rxn03035_c0	-1	0.3850415158022724
rxn02115_c0	1	0.9761433361243791
rxn02115_c0	-1	0.2591443246346047
rxn10122_c0	1	0.16964834037823384
rxn10122_c0	-1	0.2916587972003495
rxn05547_c0	1	0.45505524970921907
rxn11721_c0	1	0.013703560274820559
rxn11721_c0	-1	0.955624536047407
rxn08352_c0	1	0.19972742839562907
rxn09106_c0	1	0.7424317620074566
rxn00187_c0	1	0.156130817822544
rxn00376_c0	1	0.48535663389992223
rxn00376_c0	-1	0.4413043830132156
rxn08850_c0	1	0.9241359223606966
rxn08850_c0	-1	0.8992449051575279
rxn00500_c0	1	0.6170131274594055
rxn00500_c0	-1	0.8325164997375539
rxn00772_c0	1	0.1380535468638664
rxn00772_c0	-1	0.7119226967779324
rxn09103_c0	1	0.20300403403927747
rxn02229_c0	1	0.8020707371656554
rxn02229_c0	-1	0.7414536341185435
rxn00721_c0	1	0.5218933955829489
rxn00721_c0	-1	0.22440556501467845
rxn08812_c0	1	0.8206229723530948
rxn08812_c0	-1	0.2662448621412946
rxn00546_c0	1	0.6617895082803678
rxn00546_c0	-1	0.7041410241247253
rxn05682_c0	1	0.21526421764957415
rxn05682_c0	-1	0.7124516234316788
rxn00006_c0	1	0.17054536998741532
rxn02503_c0	1	0.6216045236083879
rxn02503_c0	-1	0.8293601024262987
rxn05338_c0	1	0.7077725059060059
rxn05338_c0	-1	0.20383592804259043
rxn02262_c0	1	0.41957856729345144
rxn02262_c0	-1	0.14520557636381548
rxn00627_c0	1	0.06987225795464158
rxn00627_c0	-1	0.7301000067454949
rxn03135_c0	1	0.5937101285087105
rxn08085_c0	1	0.42543358881708615
rxn01345_c0	1	0.3480985284508211
rxn05429_c0	1	0.3927938260221272
rxn10265_c0	1	0.28547436681639504
rxn08310_c0	1	0.148843135038228
rxn08310_c0	-1	0.9926026065815718
rxn00915_c0	1	0.40487183985156505
rxn01967_c0	1	0.7614690015417666
rxn01967_c0	-1	0.5172883410014497
rxn01515_c0	1	0.9013833083220034
rxn01515_c0	-1	0.6080942463839497
rxn03462_c0	1	0.15504632206674518
rxn03462_c0	-1	0.09249716771588401
rxn10224_c0	1	0.22956157936120936
rxn10224_c0	-1	0.3776111337213409
rxn05337_c0	1	0.8707039840636214
rxn05337_c0	-1	0.685164616433887
rxn10133_c0	1	0.5102331097296261
rxn10133_c0	-1	0.8813754415778006
rxn01477_c0	1	0.6073199384594398
rxn01653_c0	1	0.46339193193693795
rxn00474_c0	1	0.3325345861637393
rxn03147_c0	1	0.31428853411113844
rxn03843_c0	1	0.043230574203193206
rxn05376_c0	1	0.8735200234922672
rxn05376_c0	-1	0.05009876697889215
rxn08557_c0	1	0.11858301431216067
rxn01842_c0	1	0.8443155146413073
rxn11809_c0	1	0.37363157097548705
rxn11809_c0	-1	0.25186254786411755
rxn09687_c0	1	0.8748000135465874
rxn09687_c0	-1	0.8056664772130527
rxn01116_c0	1	0.16847332364649314
rxn01116_c0	-1	0.017231206512012043
rxn00606_c0	1	0.5018187762750894
rxn00606_c0	-1	0.618081559785548
rxn02182_c0	1	0.10427600889795474
rxn02182_c0	-1	0.2988908011307708
rxn02811_c0	1	0.6397485953138008
rxn02811_c0	-1	0.9625405075776233
rxn05173_c0	1	0.6329265662640597
rxn03062_c0	1	0.12910053415449818
rxn03062_c0	-1	0.6060943699333298
rxn10258_c0	1	0.37898067405212643
rxn10258_c0	-1	0.2871732917623592
rxn08847_c0	1	0.7290847976395317
rxn00868_c0	1	0.11345882225065329
rxn05608_c0	1	0.6301069809454489
rxn00572_c0	1	0.42202166105722716
rxn00572_c0	-1	0.01618480793741417
rxn00670_c0	1	0.016145777972171094
rxn00670_c0	-1	0.0866340842974509
rxn01544_c0	1	0.07220454888105166
rxn00863_c0	1	0.4497183250662178
rxn09113_c0	1	0.7133805363475585
rxn09113_c0	-1	0.9972719462937434
rxn11719_c0	1	0.6515877502215528
rxn11719_c0	-1	0.6340344566796368
rxn00711_c0	1	0.47846526589636273
rxn05557_c0	1	0.37493117985362245
rxn10184_c0	1	0.8775976921901598
rxn10184_c0	-1	0.6060409495120384
rxn01270_c0	1	0.9060380173517874
rxn01270_c0	-1	0.6300375677552464
rxn01763_c0	1	0.7422353437094712
rxn01763_c0	-1	0.27451899369288935
rxn00473_c0	1	0.8737068749039896
rxn00908_c0	1	0.01251017340540217
rxn00908_c0	-1	0.57096627351748
rxn08299_c0	1	0.04983054827627065
rxn08299_c0	-1	0.8996807707132333
rxn08711_c0	1	0.38587067123946994
rxn08711_c0	-1	0.21175397456943812
rxn00795_c0	1	0.305162112453477
rxn00795_c0	-1	0.5446215709693474
rxn05515_c0	1	0.8501162243345979
rxn00986_c0	1	0.1787297146496022
rxn10215_c0	1	0.9442374165635501
rxn01138_c0	1	0.5537922142313425
rxn01138_c0	-1	0.25440201114752026
rxn14090_c0	1	0.13846904722168096
rxn14090_c0	-1	0.015471388920387574
rxn02402_c0	1	0.7646784876216958
rxn08291_c0	1	0.6962433358245365
rxn08291_c0	-1	0.4715711437254967
rxn00010_c0	1	0.008826092711699762
rxn05673_c0	1	0.41561254629053757
rxn05673_c0	-1	0.6908622052573569
rxn05452_c0	1	0.7682146132493348
rxn05452_c0	-1	0.19916878910239533
rxn05465_c0	1	0.3825285546204411
rxn05465_c0	-1	0.8124659682135497
rxn08200_c0	1	0.02358892619747488
rxn12845_c0	1	0.15872124396641174
rxn12845_c0	-1	0.043832067395589314
rxn08820_c0	1	0.2586609303315722
rxn08820_c0	-1	0.9875780083463239
rxn05494_c0	1	0.35122840771951136
rxn05494_c0	-1	0.9274664657258868
rxn05380_c0	1	0.9698671790790393
rxn05380_c0	-1	0.59279856347101
rxn05347_c0	1	0.5417637648392867
rxn06077_c0	1	0.029611051629754415
rxn06077_c0	-1	0.6475151998646864
rxn04413_c0	1	0.6360727348234805
rxn04413_c0	-1	0.6086275248027065
rxn00404_c0	1	0.7110475981410719
rxn00404_c0	-1	0.2579688525614402
rxn00145_c0	1	0.9206406674847185
rxn00145_c0	-1	0.2275833332179955
rxn08126_c0	1	0.37508265581396993
rxn08126_c0	-1	0.38353336867610477
rxn03407_c0	1	0.879895813886905
rxn08547_c0	1	0.8137173241208635
rxn05143_c0	1	0.7100159038790589
rxn05143_c0	-1	0.08757092526719457
rxn05732_c0	1	0.29815169179256984
rxn05388_c0	1	0.052493851936552316
rxn01404_c0	1	0.13949483633005055
rxn01404_c0	-1	0.7976609316348897
rxn01870_c0	1	0.11992591013367149
rxn01870_c0	-1	0.3291194869387559
rxn08901_c0	1	0.26569905035506447
rxn00113_c0	1	0.07890532772224712
rxn00113_c0	-1	0.4964535222903954
rxn04736_c0	1	0.37411779000646406
rxn04736_c0	-1	0.5131478731448913
rxn00497_c0	1	0.0688943216382425
rxn03489_c0	1	0.15661837052249794
rxn03489_c0	-1	0.483054833631657
rxn07579_c0	1	0.8850272402397287
rxn07579_c0	-1	0.7765111985378893
rxn00297_c0	1	0.9092180046517365
rxn00297_c0	-1	0.7396457543591985
rxn00137_c0	1	0.729283344338749
rxn00745_c0	1	0.4086691690106169
rxn00745_c0	-1	0.584453487715063
rxn06023_c0	1	0.7740105619365011
rxn06023_c0	-1	0.678331548288659
rxn05566_c0	1	0.38223764905400404
rxn05566_c0	-1	0.004763055507487679
rxn03481_c0	1	0.7216377011815066
rxn00611_c0	1	0.47408123263099233
rxn00611_c0	-1	0.7028288623669104
rxn01678_c0	1	0.638594256705461
rxn01678_c0	-1	0.2136517849786238
rxn02286_c0	1	0.2190785851641569
rxn05919_c0	1	0.9477799874210284
rxn05919_c0	-1	0.4354361885652118
rxn00832_c0	1	0.42527172281326886
rxn00832_c0	-1	0.7049208954476867
rxn04599_c0	1	0.17758025308626624
rxn04599_c0	-1	0.9664098973805736
rxn05871_c0	1	0.4368842680312932
rxn05871_c0	-1	0.8606972887113598
rxn01106_c0	1	0.7181561343711038
rxn01106_c0	-1	0.40194187173458795
rxn12640_c0	1	0.420946990652759
rxn12640_c0	-1	0.03706284079472222
rxn08438_c0	1	0.9058422018788999
rxn08438_c0	-1	0.04652124056549578
rxn00931_c0	1	0.4579740894987985
rxn00931_c0	-1	0.7956542429227721
rxn02418_c0	1	0.5675290129798574
rxn02418_c0	-1	0.12026919465538011
rxn08756_c0	1	0.10614690179769937
rxn08470_c0	1	0.10890674990820859
rxn10012_c0	1	0.22039348921751845
rxn09450_c0	1	0.22802442156014835
rxn00938_c0	1	0.20163078980418092
rxn04938_c0	1	0.3919338689458042
rxn04938_c0	-1	0.7187815031082553
rxn02411_c0	1	0.488875644296195
rxn05527_c0	1	0.7504686298873916
rxn05527_c0	-1	0.5859827112975875
rxn00412_c0	1	0.35022628730464656
rxn02339_c0	1	0.6125490010729558
rxn02339_c0	-1	0.18796009875082476
rxn00650_c0	1	0.5920795530911641
rxn00650_c0	-1	0.18825013770674404
rxn03167_c0	1	0.3037836542849365
rxn00787_c0	1	0.7277256419643613
rxn00787_c0	-1	0.7138315020339573
rxn05152_c0	1	0.8465115588852331
rxn02737_c0	1	0.2518069352059822
rxn02737_c0	-1	1.9245486170316184E-4
rxn01103_c0	1	0.4099521530542686
rxn01313_c0	1	0.6470235132729281
rxn01313_c0	-1	0.6192457926944475
rxn04604_c0	1	0.6890290167423473
rxn02843_c0	1	0.5799302177973881
rxn02843_c0	-1	0.6145823645090174
rxn00515_c0	1	0.3832882536270793
rxn00515_c0	-1	0.4140939511578815
