Reaction	Direction	Expression
rxn01269_c0	1	0.8923832357521744
rxn05563_c0	1	0.9614821242233769
rxn05563_c0	-1	0.9441110109848645
rxn00392_c0	1	0.6221311765624227
rxn00392_c0	-1	0.47156639375793685
rxn00747_c0	1	0.8232441918881034
rxn00747_c0	-1	0.2420123869173424
rxn01334_c0	1	0.5779106777892625
rxn01334_c0	-1	0.31848294244388353
rxn00830_c0	1	0.9864106621929003
rxn00830_c0	-1	0.1318021537581069
rxn05219_c0	1	0.2985343700068077
rxn10113_c0	1	0.30314842156633304
rxn03406_c0	1	0.771547784567782
rxn00029_c0	1	0.2059179152900269
rxn06673_c0	1	0.8545751238916157
rxn07734_c0	1	0.27291847771302646
rxn07734_c0	-1	0.2727457610937791
rxn12646_c0	1	0.5195290734162292
rxn12646_c0	-1	0.7525782342006722
rxn06777_c0	1	0.8069905117154346
rxn06777_c0	-1	0.7919119736004223
rxn05256_c0	1	0.1696809880841138
rxn05448_c0	1	0.042038993646680956
rxn05446_c0	1	0.49892128072178077
rxn02175_c0	1	0.435945196667917
rxn02175_c0	-1	0.952031268978378
rxn00245_c0	1	0.2047831237209804
rxn05317_c0	1	0.3431190973140654
rxn05317_c0	-1	0.8055322297028636
rxn00020_c0	1	0.1911554998870464
rxn02835_c0	1	0.6075424500871103
rxn02835_c0	-1	0.0366198791627097
rxn03440_c0	1	0.9162222291592816
rxn03440_c0	-1	0.5913772032291073
rxn03884_c0	1	0.651057241774336
rxn03884_c0	-1	0.5240590395665483
rxn01675_c0	1	0.23559859863951482
rxn01675_c0	-1	0.4873025730059223
rxn00146_c0	1	0.1328252836301279
rxn00146_c0	-1	0.9116015120684625
rxn08839_c0	1	0.9947820056080879
rxn08839_c0	-1	0.18671773255773416
rxn03289_c0	1	0.755657272041228
rxn03289_c0	-1	0.9546950928592816
rxn03536_c0	1	0.7381620563728223
rxn03536_c0	-1	0.19323232676231905
rxn01575_c0	1	0.16048721840349356
rxn01575_c0	-1	0.6848625921817526
rxn05150_c0	1	0.41216971855823203
rxn10335_c0	1	0.9720302526700227
rxn10335_c0	-1	0.33942479597867614
rxn02009_c0	1	0.3823506893870132
rxn02009_c0	-1	0.16206589967356355
rxn08203_c0	1	0.5793145245922083
rxn01868_c0	1	0.7938271028655183
rxn03240_c0	1	0.02430478623655008
rxn03240_c0	-1	0.40513665179406355
rxn09562_c0	1	0.9145099557495566
rxn09562_c0	-1	0.34220475751384305
rxn05359_c0	1	0.5422402051342055
rxn06098_c0	1	0.679348267416796
rxn06098_c0	-1	0.5740142952252903
rxn00555_c0	1	0.05406740497654483
rxn00555_c0	-1	0.7079326607616919
rxn03282_c0	1	0.22843085839548316
rxn03282_c0	-1	0.28626409173197054
rxn03435_c0	1	0.38835253880970066
rxn03435_c0	-1	0.23345112607191487
rxn03080_c0	1	0.2775222044389657
rxn03080_c0	-1	0.6901092620538161
rxn10237_c0	1	0.24887009317787978
rxn10237_c0	-1	0.7189093066793972
rxn01044_c0	1	0.47791808763739196
rxn01044_c0	-1	0.7819658900397217
rxn10011_c0	1	0.3342353651429357
rxn00143_c0	1	0.4106120901210665
rxn00143_c0	-1	0.05513931102794245
rxn07845_c0	1	0.7019441354041965
rxn12644_c0	1	0.8560504351942975
rxn12644_c0	-1	0.34262597226627667
rxn00147_c0	1	0.7814397432753811
rxn01505_c0	1	0.6551240567923111
rxn01505_c0	-1	0.42663492295014627
rxn00737_c0	1	0.3264033355012548
rxn05292_c0	1	0.012043456976710054
rxn08843_c0	1	0.6713792880859831
rxn08843_c0	-1	0.6763946841573959
rxn04723_c0	1	0.4259423487173227
rxn04723_c0	-1	0.6738138250198171
rxn00213_c0	1	0.5956244218832508
rxn00213_c0	-1	0.9509567973238062
rxn05199_c0	1	0.010065732181627873
rxn05199_c0	-1	0.27572052131609237
rxn10162_c0	1	0.1700893912832594
rxn10162_c0	-1	0.259488102109536
rxn01629_c0	1	0.20875327711014835
rxn01629_c0	-1	0.7223852408594378
rxn00777_c0	1	0.32119959878462356
rxn00777_c0	-1	0.49815347145301614
rxn05164_c0	1	0.6170643831606024
rxn13784_c0	1	0.9551507037124692
rxn01740_c0	1	0.7958683405903847
rxn01740_c0	-1	0.8564593723420328
rxn05533_c0	1	0.3880385433617034
rxn05327_c0	1	0.21953150909184038
rxn04841_c0	1	0.10548329852575389
rxn04841_c0	-1	0.22926690407245376
rxn05205_c0	1	0.4350634714798657
rxn05205_c0	-1	0.06356952510805536
rxn02762_c0	1	0.3305968696320959
rxn05655_c0	1	0.403547932583716
rxn05655_c0	-1	0.324551686436928
rxn02314_c0	1	0.00853060280042739
rxn02314_c0	-1	0.715305227762065
rxn08801_c0	1	0.7664969729291234
rxn08801_c0	-1	0.5813683024465118
rxn02161_c0	1	0.20154365380776318
rxn02161_c0	-1	0.13752890970655451
rxn04928_c0	1	0.2904001389324957
rxn05244_c0	1	0.5523043150382191
rxn05244_c0	-1	0.25919650114977255
rxn00503_c0	1	0.479883070819607
rxn00503_c0	-1	0.589702120705284
rxn00251_c0	1	0.6769908816926387
rxn00251_c0	-1	0.9417680694709951
rxn04043_c0	1	0.6455531599465699
rxn04043_c0	-1	0.9170007999966334
rxn00139_c0	1	0.0010021337066508096
rxn07261_c0	1	0.2596893268988446
rxn07261_c0	-1	0.46456761229120325
rxn00920_c0	1	0.0672382306368341
rxn00920_c0	-1	0.032495328723541106
rxn00790_c0	1	0.10699058945367679
rxn05612_c0	1	0.01808593388816715
rxn05612_c0	-1	0.2931461326993845
rxn02936_c0	1	0.5915887190784092
rxn02936_c0	-1	0.5409058952743723
rxn03910_c0	1	0.9717973883109896
rxn03910_c0	-1	0.5000422992335324
rxn00237_c0	1	0.13077922071466952
rxn00237_c0	-1	0.38247005389203803
rxn07100_c0	1	0.3542515606772144
rxn07100_c0	-1	0.18436458235616437
rxn01912_c0	1	0.11505347819538048
rxn01912_c0	-1	0.8998571736241756
rxn10342_c0	1	0.8419190199408405
rxn10342_c0	-1	0.8078668513839454
rxn08086_c0	1	0.4419473077695186
rxn08311_c0	1	0.9543745292495834
rxn08311_c0	-1	0.02000677188172939
rxn03919_c0	1	0.5581915361261629
rxn03175_c0	1	0.5546602840987687
rxn03175_c0	-1	0.13843870796074864
rxn10264_c0	1	0.276529564641396
rxn10264_c0	-1	0.7365715832951137
rxn03421_c0	1	0.8554338210584856
rxn03421_c0	-1	0.11552571496004771
rxn10227_c0	1	0.9568650615679343
rxn01146_c0	1	0.3347043351946559
rxn01146_c0	-1	0.26175239359023694
rxn01023_c0	1	0.5840005083643357
rxn01023_c0	-1	0.1569970020082766
rxn05336_c0	1	0.715378335012022
rxn05336_c0	-1	0.26452939036776923
rxn09210_c0	1	0.02989562231513332
rxn01484_c0	1	0.06587744315709976
rxn01484_c0	-1	0.6952238010524547
rxn06022_c0	1	0.6452904925667355
rxn01124_c0	1	0.708122352498238
rxn01124_c0	-1	0.0808153313072334
rxn00285_c0	1	0.7429957215046703
rxn00285_c0	-1	0.08846911285331505
rxn05371_c0	1	0.0972622392210516
rxn04794_c0	1	0.0145257918869236
rxn04794_c0	-1	0.45308850986538707
rxn07584_c0	1	0.28527989849660473
rxn07584_c0	-1	0.4100009470515322
rxn01416_c0	1	0.5884502405266285
rxn01416_c0	-1	0.9315195315184143
rxn05567_c0	1	0.7672379608922312
rxn05567_c0	-1	0.6094297805860851
rxn02181_c0	1	0.06418505483345083
rxn02181_c0	-1	0.24040805265199272
rxn00532_c0	1	0.6302430874402827
rxn00532_c0	-1	0.7808552714403829
rxn05172_c0	1	0.3033319064373776
rxn00856_c0	1	0.5870154839456911
rxn00856_c0	-1	0.5142495567366192
rxn00132_c0	1	0.6394204689311895
rxn11724_c0	1	0.7658105545701874
rxn11724_c0	-1	0.5147015525152304
rxn01204_c0	1	0.6888939551628155
rxn01204_c0	-1	0.41575608909771566
rxn04052_c0	1	0.9576507885212036
rxn04052_c0	-1	0.9556901454409946
rxn08954_c0	1	0.8620548818418545
rxn08954_c0	-1	0.3550435418434037
rxn02819_c0	1	0.6215066162663484
rxn02819_c0	-1	0.6393277586027661
rxn00712_c0	1	0.37616992758743484
rxn00712_c0	-1	0.5892860326388203
rxn01479_c0	1	0.5266131923241706
rxn01479_c0	-1	0.0145565170808305
rxn05681_c0	1	0.7862369709260028
rxn05681_c0	-1	0.19824796147750667
rxn08615_c0	1	0.05963273685031034
rxn08615_c0	-1	0.5416127123701567
rxn12850_c0	1	0.4237783077856607
rxn08815_c0	1	0.8614366729157442
rxn08815_c0	-1	0.9438123533376371
rxn00472_c0	1	0.9355006525840592
rxn00472_c0	-1	0.4426478382574416
rxn00126_c0	1	0.6216652305308464
rxn01518_c0	1	0.3211038464151782
rxn01518_c0	-1	0.7025816410976261
rxn08712_c0	1	0.015412937500290602
rxn08712_c0	-1	0.9301484045533381
rxn05649_c0	1	0.12037145188514897
rxn05649_c0	-1	0.10165521239732977
rxn01278_c0	1	0.8031441109104672
rxn01278_c0	-1	0.3237481863997532
rxn01015_c0	1	0.10454030679782833
rxn01015_c0	-1	0.4822009773771999
rxn10136_c0	1	0.556797627451957
rxn10136_c0	-1	0.7968998634536208
rxn12844_c0	1	0.2405150775272128
rxn12844_c0	-1	0.8049864577220426
rxn10216_c0	1	0.7249771470993788
rxn08798_c0	1	0.17391240891045834
rxn05175_c0	1	0.06792457748794689
rxn08618_c0	1	0.034036883849413946
rxn08618_c0	-1	0.2407123971727132
rxn05034_c0	1	0.5617528206200337
rxn05034_c0	-1	0.5562249499654413
rxn02584_c0	1	0.004000983668316027
rxn02584_c0	-1	0.23899450921159016
rxn08306_c0	1	0.26908616548699593
rxn08306_c0	-1	0.5344202608536548
rxn08821_c0	1	0.31323654698481207
rxn08821_c0	-1	0.3171589413644249
rxn00206_c0	1	0.41425884310515504
rxn11755_c0	1	0.15363642240859277
rxn11755_c0	-1	0.7704781368188521
rxn07492_c0	1	0.09180856219968303
rxn01871_c0	1	0.8130754322914622
rxn01871_c0	-1	1.0121564107068437E-5
rxn05340_c0	1	0.9317385223319006
rxn05340_c0	-1	0.22882144548181615
rxn00484_c0	1	0.6366341805235104
rxn00405_c0	1	0.4138320437685733
rxn04704_c0	1	0.30413475166429993
rxn04704_c0	-1	0.8270885528628884
rxn05307_c0	1	0.7601500865624621
rxn05307_c0	-1	0.29060915727410996
rxn01169_c0	1	0.8646182534657428
rxn01169_c0	-1	0.021979160087364003
rxn14301_c0	1	0.6856086985464683
rxn14301_c0	-1	0.14068825116350636
rxn00299_c0	1	0.6441281288412722
rxn08546_c0	1	0.9411326037795846
rxn00756_c0	1	0.4142573989051851
rxn05389_c0	1	0.4663090099773388
rxn05389_c0	-1	0.26147514391641047
rxn08900_c0	1	0.6930267896226663
rxn07230_c0	1	0.6693556978004684
rxn07230_c0	-1	0.5784315212500053
rxn04737_c0	1	0.4563036884689381
rxn04737_c0	-1	0.8978756719474941
rxn10180_c0	1	0.4252694497501631
rxn10180_c0	-1	0.8204099813577136
rxn02379_c0	1	0.8667674011690211
rxn02379_c0	-1	0.38075903808825273
rxn03921_c0	1	0.7859083427280246
rxn03921_c0	-1	0.791560327533233
rxn00904_c0	1	0.5250935865937941
rxn00904_c0	-1	0.03848983883794066
rxn02484_c0	1	0.8736702485568634
rxn02484_c0	-1	0.5708969340949357
rxn05671_c0	1	0.8030007861454196
rxn05671_c0	-1	0.5645757174537495
rxn00013_c0	1	0.5394692035566226
rxn00013_c0	-1	0.12978903101120876
rxn02916_c0	1	0.8289722437508011
rxn00221_c0	1	0.6707330638772384
rxn03618_c0	1	0.3850892619355569
rxn03618_c0	-1	0.09201521579387195
rxn04597_c0	1	0.7206778076342002
rxn01133_c0	1	0.6787632770026297
rxn12639_c0	1	0.801019075519211
rxn12639_c0	-1	0.7506699395432384
rxn03159_c0	1	0.3283755132347417
rxn03159_c0	-1	0.8732027457098295
rxn00875_c0	1	0.46608719631883977
rxn00875_c0	-1	0.783603014153662
rxn01000_c0	1	0.5689131449018355
rxn02377_c0	1	0.8030094202037817
rxn02377_c0	-1	0.02963149651501573
rxn00363_c0	1	0.42254992406924774
rxn01462_c0	1	0.8449892667266327
rxn01462_c0	-1	0.799650409520759
rxn08128_c0	1	0.5026005997952163
rxn08128_c0	-1	0.9258362576944885
rxn05188_c0	1	0.49062212852425513
rxn01281_c0	1	0.33930685357864143
rxn01281_c0	-1	0.22089894108986496
rxn00705_c0	1	0.08051774511350962
rxn00705_c0	-1	0.6613140280115012
rxn01670_c0	1	0.5185135294959761
rxn12643_c0	1	0.1124513448029606
rxn02522_c0	1	0.11704231419569855
rxn05183_c0	1	0.596187936011769
rxn00979_c0	1	0.8354023945718653
rxn01706_c0	1	0.3988771193753351
rxn01706_c0	-1	0.8579982914350284
rxn02496_c0	1	0.7194116037957098
rxn02496_c0	-1	0.6728209760614033
rxn11703_c0	1	0.7933273551309867
rxn01300_c0	1	0.14223892153817919
rxn01300_c0	-1	0.6195143546184206
rxn00601_c0	1	0.3649477287634507
rxn03484_c0	1	0.7179536941420289
rxn03484_c0	-1	0.5666500705225888
rxn02334_c0	1	0.5477401411944651
rxn02334_c0	-1	0.4956282981449408
rxn02173_c0	1	0.0576406314743656
rxn00321_c0	1	0.3700544019389983
rxn00321_c0	-1	0.7103696859522777
rxn03886_c0	1	0.12450824459595633
rxn03886_c0	-1	0.4910473305162373
rxn00786_c0	1	0.8472222347531184
rxn00786_c0	-1	0.2949837918656938
rxn05217_c0	1	0.9661389352215732
rxn05217_c0	-1	0.49566922956386084
rxn04930_c0	1	0.02568537820437966
rxn04930_c0	-1	0.8669286820306485
rxn14054_c0	1	0.15758569206234507
rxn14054_c0	-1	0.7105438310995521
rxn03012_c0	1	0.46402720723988866
rxn03908_c0	1	0.4997834049103388
rxn03908_c0	-1	0.14166766624329652
rxn09197_c0	1	0.4583888651375112
rxn09197_c0	-1	0.9375484825732748
rxn00740_c0	1	0.7624184673763439
rxn01100_c0	1	0.3658116672228079
rxn01100_c0	-1	0.8783752039854527
rxn00838_c0	1	0.46568539235488016
rxn08707_c0	1	0.47527404853564925
rxn08707_c0	-1	0.9506028745017695
rxn00102_c0	1	0.30140104564279335
rxn00102_c0	-1	0.6052821352165725
rxn02283_c0	1	0.9697745097845232
rxn02283_c0	-1	0.2174674380280941
rxn03287_c0	1	0.2116479619270203
rxn03287_c0	-1	0.18479805730357834
rxn05396_c0	1	0.4373362072846124
rxn00831_c0	1	0.9815232426214116
rxn00748_c0	1	0.38136324647519726
rxn02004_c0	1	0.6867545476880792
rxn12634_c0	1	0.8382133021614043
rxn12634_c0	-1	0.8134867780415782
rxn00883_c0	1	0.5402272079549593
rxn01457_c0	1	0.2992047132743343
rxn01457_c0	-1	0.7554664622786809
rxn01255_c0	1	0.053625717501174175
rxn05872_c0	1	0.2463282477085873
rxn05872_c0	-1	0.25173449777889
rxn10014_c0	1	0.5256277212068272
rxn04727_c0	1	0.2210980313427462
rxn04727_c0	-1	0.46268233631349864
rxn00776_c0	1	0.42748114959578
rxn10155_c0	1	0.955174061692686
rxn10155_c0	-1	0.6036206648765103
rxn05251_c0	1	0.7113979032540214
rxn05485_c0	1	0.39988084480676944
rxn05485_c0	-1	0.9407114049669842
rxn14089_c0	1	0.23526147170730227
rxn14089_c0	-1	0.5770008518592934
rxn00214_c0	1	0.9813345462819816
rxn00214_c0	-1	0.3508096135921892
rxn10114_c0	1	0.17425064353783704
rxn01895_c0	1	0.761098629765754
rxn01211_c0	1	0.09070713062648261
rxn01211_c0	-1	0.5987183012938232
rxn05496_c0	1	0.9780584699192235
rxn05496_c0	-1	0.8524766508809571
rxn00109_c0	1	0.24755170664011217
rxn00109_c0	-1	0.4377321965934504
rxn00527_c0	1	0.5395888008334024
rxn00527_c0	-1	0.46988383507703224
rxn00095_c0	1	0.28317760047114793
rxn01215_c0	1	0.6447639155019506
rxn01215_c0	-1	0.9961883162431251
rxn12224_c0	1	0.45917861828383344
rxn00252_c0	1	0.9221568427709057
rxn05322_c0	1	0.422721127926844
rxn12848_c0	1	0.2522735355596888
rxn03537_c0	1	0.38217044682453993
rxn03537_c0	-1	0.73259083244836
rxn01989_c0	1	0.5485740739834136
rxn08804_c0	1	0.7667295620895513
rxn08804_c0	-1	0.6214062491760892
rxn00966_c0	1	0.5694350673953841
rxn13782_c0	1	0.5215384533959082
rxn04270_c0	1	0.6478351839981042
rxn04270_c0	-1	0.04331508141906548
rxn05430_c0	1	0.04240703412966795
rxn05430_c0	-1	0.22458784382989916
rxn11838_c0	1	0.7713214224277527
rxn11838_c0	-1	0.31153823175712125
rxn01917_c0	1	0.7284777789689608
rxn01917_c0	-1	0.9025487936936253
rxn01951_c0	1	0.5912714869598032
rxn01951_c0	-1	0.6229365893381534
rxn10236_c0	1	0.8186757240483841
rxn10236_c0	-1	0.5813207604988533
rxn02429_c0	1	0.5489220955279804
rxn02429_c0	-1	0.8506803493670729
rxn08527_c0	1	0.6399063840890526
rxn08527_c0	-1	0.405302380600122
rxn05501_c0	1	0.5010276457514518
rxn05501_c0	-1	0.821991001186055
rxn01509_c0	1	0.024719491465857724
rxn01509_c0	-1	0.7538942659655806
rxn01999_c0	1	0.3872998321605047
rxn01999_c0	-1	0.7325190334792232
rxn02011_c0	1	0.8154304323985969
rxn01748_c0	1	0.41298779086351756
rxn01748_c0	-1	0.43553758336274717
rxn00173_c0	1	0.5050051262089978
rxn00173_c0	-1	0.8837305447706065
rxn01715_c0	1	0.5236383215111141
rxn01548_c0	1	0.5634132308537766
rxn01548_c0	-1	0.23678663492140173
rxn08528_c0	1	0.9228964813317354
rxn08528_c0	-1	0.5076605912677179
rxn01145_c0	1	0.2774823454483789
rxn09688_c0	1	0.748875103382574
rxn09688_c0	-1	0.9269359877396038
rxn02548_c0	1	0.6786726431024948
rxn02548_c0	-1	0.29283691171390547
rxn09205_c0	1	0.6487447823610956
rxn05163_c0	1	0.7094839074650919
rxn05364_c0	1	0.7871540823139196
rxn05364_c0	-1	0.3009220562395629
rxn09201_c0	1	0.24963613440752275
rxn09201_c0	-1	0.03498828815695065
rxn05574_c0	1	0.31937345646003024
rxn05574_c0	-1	0.7983889783526467
rxn09289_c0	1	0.15109214120956005
rxn05202_c0	1	0.935704033974971
rxn05202_c0	-1	0.9725784061736846
rxn00508_c0	1	0.6564578482455748
rxn03035_c0	1	0.2786097508847719
rxn03035_c0	-1	0.5702369599756191
rxn02115_c0	1	0.3626315997477795
rxn02115_c0	-1	0.15811617455691085
rxn10122_c0	1	0.7047025321976675
rxn10122_c0	-1	0.5428585748970657
rxn05547_c0	1	0.6853142733955757
rxn11721_c0	1	0.559579517778743
rxn11721_c0	-1	0.6293345991368564
rxn08352_c0	1	0.9475379905727226
rxn09106_c0	1	0.7488084313975778
rxn00187_c0	1	0.8427933017091842
rxn00376_c0	1	0.484600221967706
rxn00376_c0	-1	0.5266139817558403
rxn08850_c0	1	0.5224076559795994
rxn08850_c0	-1	0.21735569024177415
rxn00500_c0	1	0.24668738551921798
rxn00500_c0	-1	0.24125708643806143
rxn00772_c0	1	0.10529579568594549
rxn00772_c0	-1	0.10309319847264042
rxn09103_c0	1	0.6875778457449614
rxn02229_c0	1	0.23934762620495054
rxn02229_c0	-1	0.8092715001357714
rxn00721_c0	1	0.7786225228823553
rxn00721_c0	-1	0.4795997943251532
rxn08812_c0	1	0.6761228888667896
rxn08812_c0	-1	0.8705861235945802
rxn00546_c0	1	0.6165830664393723
rxn00546_c0	-1	0.7778640352036162
rxn05682_c0	1	0.09392223288251256
rxn05682_c0	-1	0.15860087339627682
rxn00006_c0	1	0.8428269764452649
rxn02503_c0	1	0.14877798387501018
rxn02503_c0	-1	0.09958668748136801
rxn05338_c0	1	0.1327591376406171
rxn05338_c0	-1	0.054704002049067446
rxn02262_c0	1	0.48724630844834715
rxn02262_c0	-1	0.891544846299872
rxn00627_c0	1	0.21440774095856796
rxn00627_c0	-1	0.31268145083673815
rxn03135_c0	1	0.8708307336637217
rxn08085_c0	1	0.7833446713949418
rxn01345_c0	1	0.6862912903614194
rxn05429_c0	1	0.47988951102597743
rxn10265_c0	1	0.13605601955467073
rxn08310_c0	1	0.2463664553950411
rxn08310_c0	-1	0.21008156986203985
rxn00915_c0	1	0.6257853468447404
rxn01967_c0	1	0.3302125724857936
rxn01967_c0	-1	0.15167907447795093
rxn01515_c0	1	0.06109414436976257
rxn01515_c0	-1	0.7329794558595698
rxn03462_c0	1	0.09142115555741837
rxn03462_c0	-1	0.8294786117235191
rxn10224_c0	1	0.21938220174478373
rxn10224_c0	-1	0.6503705054920892
rxn05337_c0	1	0.4403879678624165
rxn05337_c0	-1	0.2842742470895332
rxn10133_c0	1	0.5276881440391408
rxn10133_c0	-1	0.22108578627141884
rxn01477_c0	1	0.4291936963740052
rxn01653_c0	1	0.4049633213798567
rxn00474_c0	1	0.22927091711157466
rxn03147_c0	1	0.7803261690224629
rxn03843_c0	1	0.585623182361301
rxn05376_c0	1	0.2911643162093336
rxn05376_c0	-1	0.3324176812612536
rxn08557_c0	1	0.7660660189059872
rxn01842_c0	1	0.11595728829896823
rxn11809_c0	1	0.8806522560500364
rxn11809_c0	-1	0.4134861989148215
rxn09687_c0	1	0.014660094721270056
rxn09687_c0	-1	0.38481158656126246
rxn01116_c0	1	0.9074683396714058
rxn01116_c0	-1	0.6666141661057244
rxn00606_c0	1	0.4237609577488838
rxn00606_c0	-1	0.27752186460005435
rxn02182_c0	1	0.8462519134653168
rxn02182_c0	-1	0.23577051326040654
rxn02811_c0	1	0.056551979661482954
rxn02811_c0	-1	0.6687390417027365
rxn05173_c0	1	0.9055692364562136
rxn03062_c0	1	0.12361286326307508
rxn03062_c0	-1	0.43415282267592614
rxn10258_c0	1	0.3703114183377477
rxn10258_c0	-1	0.32149051188729394
rxn08847_c0	1	0.26165399664195277
rxn00868_c0	1	0.7171553283875041
rxn05608_c0	1	0.612195477052375
rxn00572_c0	1	0.1723928532278317
rxn00572_c0	-1	0.6475301380457829
rxn00670_c0	1	0.7126000168662738
rxn00670_c0	-1	0.322050853133362
rxn01544_c0	1	0.686943360653534
rxn00863_c0	1	0.8077016580880894
rxn09113_c0	1	0.15930418239749333
rxn09113_c0	-1	0.21233885033981337
rxn11719_c0	1	0.5494435310287407
rxn11719_c0	-1	0.22770717830225173
rxn00711_c0	1	0.5423048420439902
rxn05557_c0	1	0.9581586012953255
rxn10184_c0	1	0.020192379654823567
rxn10184_c0	-1	0.8071301718907692
rxn01270_c0	1	0.7662808508878054
rxn01270_c0	-1	0.5547178919662404
rxn01763_c0	1	0.7832520182292553
rxn01763_c0	-1	0.8427264262365868
rxn00473_c0	1	0.3781703252260745
rxn00908_c0	1	0.2802510616886539
rxn00908_c0	-1	0.30997674074138903
rxn08299_c0	1	0.5207005340230809
rxn08299_c0	-1	0.6708009498612534
rxn08711_c0	1	0.5583595754736985
rxn08711_c0	-1	0.183892399117784
rxn00795_c0	1	0.4079070323581667
rxn00795_c0	-1	0.9222024733919033
rxn05515_c0	1	0.4131649134578895
rxn00986_c0	1	0.2709900878622944
rxn10215_c0	1	0.9717929484872542
rxn01138_c0	1	0.22937194121691484
rxn01138_c0	-1	0.1413281396578434
rxn14090_c0	1	0.8392240704934751
rxn14090_c0	-1	0.7301855730044837
rxn02402_c0	1	0.8806142166096681
rxn08291_c0	1	0.28690393168320616
rxn08291_c0	-1	0.7319812716824676
rxn00010_c0	1	0.2345699261286549
rxn05673_c0	1	0.9771814714726158
rxn05673_c0	-1	0.9981611652288354
rxn05452_c0	1	0.48251510037131995
rxn05452_c0	-1	0.7242882915071783
rxn05465_c0	1	0.06278721447372049
rxn05465_c0	-1	0.3699163089258949
rxn08200_c0	1	0.8198143907576876
rxn12845_c0	1	0.954134133519826
rxn12845_c0	-1	0.8486717687930317
rxn08820_c0	1	0.4305896580629588
rxn08820_c0	-1	0.3611031129199772
rxn05494_c0	1	0.3941010522906786
rxn05494_c0	-1	0.732247868344796
rxn05380_c0	1	0.020108833071448062
rxn05380_c0	-1	0.4121446652300539
rxn05347_c0	1	0.7275870713079159
rxn06077_c0	1	0.6989563160181576
rxn06077_c0	-1	0.9229478431153207
rxn04413_c0	1	0.7037500709952921
rxn04413_c0	-1	0.33314327542394984
rxn00404_c0	1	0.3698137067964473
rxn00404_c0	-1	0.2700039924816826
rxn00145_c0	1	0.581366180993428
rxn00145_c0	-1	0.2248949035627128
rxn08126_c0	1	0.4112350211121808
rxn08126_c0	-1	0.40367928576009693
rxn03407_c0	1	0.634347137642678
rxn08547_c0	1	0.7480522718827616
rxn05143_c0	1	0.25906643460559386
rxn05143_c0	-1	0.11244660473327761
rxn05732_c0	1	0.002487873829176035
rxn05388_c0	1	0.17846771868430533
rxn01404_c0	1	0.1253641995850575
rxn01404_c0	-1	0.3843454395094489
rxn01870_c0	1	0.6296259655795916
rxn01870_c0	-1	0.25898391176685276
rxn08901_c0	1	0.5543079691527133
rxn00113_c0	1	0.6032657642826876
rxn00113_c0	-1	0.5475941416389911
rxn04736_c0	1	0.6203582081314589
rxn04736_c0	-1	0.3727376722632141
rxn00497_c0	1	0.41754276749100194
rxn03489_c0	1	0.8685324395690764
rxn03489_c0	-1	0.980836053179983
rxn07579_c0	1	0.741155463996936
rxn07579_c0	-1	0.3472989363028046
rxn00297_c0	1	0.5395458805804177
rxn00297_c0	-1	0.9959865427186283
rxn00137_c0	1	0.15263491298206067
rxn00745_c0	1	0.565135006021585
rxn00745_c0	-1	0.07091936225663853
rxn06023_c0	1	0.6392011930084707
rxn06023_c0	-1	0.6499319489653718
rxn05566_c0	1	0.18418376106332923
rxn05566_c0	-1	0.3875788622230796
rxn03481_c0	1	0.03329709746656995
rxn00611_c0	1	0.23519306366680326
rxn00611_c0	-1	0.8182064568868027
rxn01678_c0	1	0.6732142201401371
rxn01678_c0	-1	0.7249539849952459
rxn02286_c0	1	0.4320084449609026
rxn05919_c0	1	0.14032437374848583
rxn05919_c0	-1	0.5774549718597509
rxn00832_c0	1	0.4962537526004097
rxn00832_c0	-1	0.2261584309992729
rxn04599_c0	1	0.6601427649054303
rxn04599_c0	-1	0.43871825947463283
rxn05871_c0	1	0.9413807643478522
rxn05871_c0	-1	0.1592541753771859
rxn01106_c0	1	0.9634383479764239
rxn01106_c0	-1	0.23882317293620858
rxn12640_c0	1	0.20157962284580577
rxn12640_c0	-1	0.17857421508203453
rxn08438_c0	1	0.21424544736781337
rxn08438_c0	-1	0.8501933291568428
rxn00931_c0	1	0.4477563144954908
rxn00931_c0	-1	0.9567507397756853
rxn02418_c0	1	0.8060902558006542
rxn02418_c0	-1	0.7624460530101327
rxn08756_c0	1	0.9276479053641596
rxn08470_c0	1	0.7865604344747819
rxn10012_c0	1	0.6672862519476502
rxn09450_c0	1	0.8823922212022447
rxn00938_c0	1	0.653274992881802
rxn04938_c0	1	0.8289268493617301
rxn04938_c0	-1	0.8746184516467648
rxn02411_c0	1	0.18994849582802487
rxn05527_c0	1	0.09442967612577258
rxn05527_c0	-1	0.4463424031335088
rxn00412_c0	1	0.9104077959408573
rxn02339_c0	1	0.002189509751863161
rxn02339_c0	-1	0.5652419505973765
rxn00650_c0	1	0.5892697059812586
rxn00650_c0	-1	0.10986112511882706
rxn03167_c0	1	0.3487443721833182
rxn00787_c0	1	0.3434051089950638
rxn00787_c0	-1	0.7196839843977851
rxn05152_c0	1	0.5887766155849578
rxn02737_c0	1	0.49396844785842586
rxn02737_c0	-1	0.9454309741428232
rxn01103_c0	1	0.5537691249863461
rxn01313_c0	1	0.2160878948526116
rxn01313_c0	-1	0.9547978462987099
rxn04604_c0	1	0.39634434220751913
rxn02843_c0	1	0.9848819403037236
rxn02843_c0	-1	0.0013949516528225514
rxn00515_c0	1	0.45792061751511937
